date,facility_id,facility_name,facility_type,location,drug_id,drug_name,category,current_stock,min_stock,daily_usage,lead_time_days,expected_usage,stock_after_lead_time,shortage_flag,month,season
4/23/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,51,68,12,11,134,0,FALSE,4,Spring
1/17/2024,3,giza health center,clinic,giza,106,metformin,diabetes,283,51,11,5,52,238,FALSE,1,Winter
6/28/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,100,69,13,9,117,0,FALSE,6,Summer
2/21/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,85,35,17,1,15,72,FALSE,2,Winter
5/26/2024,3,giza health center,clinic,giza,105,aspirin,cardio,197,49,19,3,58,143,FALSE,5,Spring
1/17/2024,5,alex central hospital,hospital,alexandria,101,paracetamol,painkiller,173,46,17,9,152,7,FALSE,1,Winter
5/27/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,48,29,12,11,130,0,FALSE,5,Spring
4/29/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,269,43,7,14,84,194,FALSE,4,Spring
5/30/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,105,70,6,7,39,55,FALSE,5,Spring
2/1/2024,5,alex central hospital,hospital,alexandria,101,paracetamol,painkiller,272,28,11,3,40,244,FALSE,2,Winter
2/27/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,182,80,18,5,88,101,FALSE,2,Winter
2/20/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,293,37,6,11,65,227,FALSE,2,Winter
5/16/2024,3,giza health center,clinic,giza,105,aspirin,cardio,56,52,7,10,72,0,FALSE,5,Spring
2/13/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,180,73,20,1,20,157,FALSE,2,Winter
1/12/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,145,60,8,13,114,44,FALSE,1,Winter
6/7/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,22,51,19,5,99,0,FALSE,6,Summer
5/3/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,140,70,14,5,72,62,FALSE,5,Spring
6/25/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,44,33,16,7,116,0,FALSE,6,Summer
2/22/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,191,58,6,6,34,154,FALSE,2,Winter
3/29/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,209,28,13,9,120,106,FALSE,3,Spring
3/22/2024,5,alex central hospital,hospital,alexandria,101,paracetamol,painkiller,138,49,6,5,22,114,FALSE,3,Spring
2/6/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,54,23,11,7,75,0,FALSE,2,Winter
3/4/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,94,72,12,10,116,0,FALSE,3,Spring
2/18/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,87,53,18,8,141,0,FALSE,2,Winter
5/7/2024,4,nasr city pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,17,25,14,9,124,0,FALSE,5,Spring
2/25/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,192,24,3,5,17,174,FALSE,2,Winter
6/16/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,249,38,19,1,15,241,FALSE,6,Summer
2/4/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,146,67,13,13,163,0,FALSE,2,Winter
1/12/2024,4,nasr city pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,219,24,20,9,180,43,FALSE,1,Winter
5/21/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,164,23,14,9,120,28,FALSE,5,Spring
3/12/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,70,28,6,7,32,35,FALSE,3,Spring
5/22/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,202,66,6,4,20,167,FALSE,5,Spring
4/12/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,263,22,4,1,4,263,FALSE,4,Spring
3/26/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,255,53,16,3,46,204,FALSE,3,Spring
2/5/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,182,80,12,3,39,138,FALSE,2,Winter
3/17/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,191,53,18,9,168,25,FALSE,3,Spring
5/24/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,166,51,2,6,13,151,FALSE,5,Spring
1/29/2024,3,giza health center,clinic,giza,106,metformin,diabetes,224,56,11,13,142,77,FALSE,1,Winter
6/10/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,22,59,17,5,83,0,FALSE,6,Summer
5/27/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,126,66,3,10,27,98,FALSE,5,Spring
5/14/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,212,28,8,1,4,188,FALSE,5,Spring
1/29/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,112,21,16,6,92,13,FALSE,1,Winter
4/15/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,118,45,18,13,231,0,FALSE,4,Spring
1/16/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,86,55,8,9,73,4,FALSE,1,Winter
5/2/2024,3,giza health center,clinic,giza,106,metformin,diabetes,274,44,12,3,36,250,FALSE,5,Spring
3/28/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,288,41,10,10,98,197,FALSE,3,Spring
3/4/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,146,55,11,4,44,113,FALSE,3,Spring
6/29/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,118,63,17,6,105,16,FALSE,6,Summer
5/23/2024,4,nasr city pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,137,40,6,10,44,98,FALSE,5,Spring
4/7/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,216,72,13,13,166,33,FALSE,4,Spring
1/11/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,146,67,4,6,22,134,FALSE,1,Winter
3/6/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,258,34,8,14,115,141,FALSE,3,Spring
5/23/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,147,29,5,10,47,99,FALSE,5,Spring
3/2/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,131,23,18,4,75,58,FALSE,3,Spring
1/14/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,60,45,12,12,142,0,FALSE,1,Winter
6/23/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,88,19,19,3,63,18,FALSE,6,Summer
5/1/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,253,61,8,13,107,150,FALSE,5,Spring
3/14/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,44,78,4,11,46,0,FALSE,3,Spring
5/16/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,27,78,7,7,53,0,FALSE,5,Spring
4/11/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,267,31,11,1,12,247,FALSE,4,Spring
5/25/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,59,79,12,5,57,1,FALSE,5,Spring
5/19/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,273,52,6,14,77,194,FALSE,5,Spring
3/10/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,108,71,5,6,28,77,FALSE,3,Spring
4/27/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,135,65,7,1,3,137,FALSE,4,Spring
3/16/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,302,63,8,3,21,284,FALSE,3,Spring
4/13/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,223,50,12,2,18,200,FALSE,4,Spring
1/25/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,104,26,17,6,102,10,FALSE,1,Winter
3/7/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,211,36,16,13,207,0,FALSE,3,Spring
3/18/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,24,38,13,12,157,0,FALSE,3,Spring
6/19/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,70,50,11,3,33,36,FALSE,6,Summer
5/8/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,160,64,5,11,60,106,FALSE,5,Spring
6/6/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,125,34,6,8,49,78,FALSE,6,Summer
6/4/2024,2,el amal pharmacy,pharmacy,cairo,104,insulin,diabetes,191,46,19,8,155,48,FALSE,6,Summer
2/25/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,139,62,4,9,35,108,FALSE,2,Winter
6/29/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,196,23,20,2,40,150,FALSE,6,Summer
5/9/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,113,56,19,3,56,56,FALSE,5,Spring
5/13/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,237,25,8,12,94,141,FALSE,5,Spring
1/24/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,274,49,3,8,20,254,FALSE,1,Winter
4/16/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,248,57,3,9,24,213,FALSE,4,Spring
3/19/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,23,46,10,14,142,0,FALSE,3,Spring
2/25/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,45,21,14,6,90,0,FALSE,2,Winter
5/18/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,37,80,4,8,31,11,FALSE,5,Spring
4/14/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,101,71,6,13,80,23,FALSE,4,Spring
6/14/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,222,43,14,8,112,110,FALSE,6,Summer
1/21/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,283,27,13,2,29,261,FALSE,1,Winter
4/10/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,284,28,9,14,128,158,FALSE,4,Spring
3/17/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,251,61,19,7,132,112,FALSE,3,Spring
2/28/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,137,48,13,3,42,103,FALSE,2,Winter
1/29/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,19,73,15,10,149,0,FALSE,1,Winter
2/22/2024,1,cairo general hospital,hospital,cairo,102,amoxicillin,antibiotic,46,26,3,8,23,19,FALSE,2,Winter
6/29/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,44,36,3,7,18,9,FALSE,6,Summer
5/18/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,121,68,3,3,13,115,FALSE,5,Spring
2/29/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,174,56,12,4,50,125,FALSE,2,Winter
6/18/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,277,34,15,5,71,202,FALSE,6,Summer
5/22/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,103,60,15,9,137,0,FALSE,5,Spring
3/29/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,210,72,18,6,109,97,FALSE,3,Spring
4/14/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,78,40,14,3,44,35,FALSE,4,Spring
3/2/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,129,41,6,13,83,41,FALSE,3,Spring
5/23/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,221,47,19,9,175,51,FALSE,5,Spring
3/3/2024,2,el amal pharmacy,pharmacy,cairo,104,insulin,diabetes,141,33,12,11,130,8,FALSE,3,Spring
4/4/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,53,54,8,1,5,52,FALSE,4,Spring
6/21/2024,3,giza health center,clinic,giza,104,insulin,diabetes,29,75,4,4,13,18,FALSE,6,Summer
6/20/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,297,33,17,4,74,226,FALSE,6,Summer
1/4/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,112,80,8,12,101,28,FALSE,1,Winter
5/2/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,140,64,8,7,54,79,FALSE,5,Spring
3/23/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,152,45,16,9,144,3,FALSE,3,Spring
3/19/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,148,43,18,8,151,5,FALSE,3,Spring
4/30/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,174,78,8,6,45,127,FALSE,4,Spring
1/12/2024,3,giza health center,clinic,giza,104,insulin,diabetes,290,75,9,12,113,197,FALSE,1,Winter
3/7/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,296,79,20,10,202,89,FALSE,3,Spring
3/16/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,94,31,12,4,45,33,FALSE,3,Spring
3/3/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,269,56,12,5,62,209,FALSE,3,Spring
6/13/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,273,50,7,12,82,173,FALSE,6,Summer
2/5/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,284,51,7,9,62,223,FALSE,2,Winter
5/14/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,28,73,4,14,54,0,FALSE,5,Spring
1/2/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,222,29,9,2,23,208,FALSE,1,Winter
1/3/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,120,53,16,6,98,20,FALSE,1,Winter
6/12/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,249,62,17,1,10,238,FALSE,6,Summer
5/21/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,218,21,2,9,13,199,FALSE,5,Spring
5/17/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,160,23,18,14,253,0,FALSE,5,Spring
4/20/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,103,26,5,9,39,57,FALSE,4,Spring
2/19/2024,2,el amal pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,283,34,13,5,69,216,FALSE,2,Winter
4/5/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,215,50,19,4,81,134,FALSE,4,Spring
3/17/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,50,60,3,2,12,44,FALSE,3,Spring
4/6/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,296,50,3,11,31,263,FALSE,4,Spring
2/13/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,54,50,15,11,161,0,FALSE,2,Winter
1/25/2024,3,giza health center,clinic,giza,105,aspirin,cardio,282,77,3,4,13,261,FALSE,1,Winter
5/25/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,264,37,3,2,7,250,FALSE,5,Spring
5/19/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,301,62,2,3,6,291,FALSE,5,Spring
2/23/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,88,68,14,2,31,57,FALSE,2,Winter
5/24/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,132,56,14,11,148,0,FALSE,5,Spring
4/8/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,81,70,4,9,36,51,FALSE,4,Spring
1/14/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,58,47,9,14,125,0,FALSE,1,Winter
6/3/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,212,69,12,1,17,199,FALSE,6,Summer
4/25/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,269,33,13,9,121,141,FALSE,4,Spring
2/17/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,205,25,11,13,145,59,FALSE,2,Winter
1/19/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,52,37,6,7,47,10,FALSE,1,Winter
2/9/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,206,41,13,2,32,183,FALSE,2,Winter
3/19/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,239,42,10,2,17,216,FALSE,3,Spring
2/17/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,225,48,19,9,167,61,FALSE,2,Winter
1/27/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,25,25,13,9,116,0,FALSE,1,Winter
6/2/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,182,75,14,1,10,169,FALSE,6,Summer
4/9/2024,3,giza health center,clinic,giza,104,insulin,diabetes,50,67,19,4,76,0,FALSE,4,Spring
2/13/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,201,30,6,5,24,170,FALSE,2,Winter
5/6/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,82,24,7,7,51,39,FALSE,5,Spring
3/17/2024,3,giza health center,clinic,giza,104,insulin,diabetes,251,71,4,6,22,233,FALSE,3,Spring
6/9/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,264,58,8,8,62,201,FALSE,6,Summer
3/18/2024,1,cairo general hospital,hospital,cairo,102,amoxicillin,antibiotic,21,79,14,6,80,0,FALSE,3,Spring
3/25/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,228,40,15,14,206,18,FALSE,3,Spring
2/4/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,167,41,8,8,63,95,FALSE,2,Winter
4/11/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,171,39,17,10,168,0,FALSE,4,Spring
4/6/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,162,72,14,6,85,68,FALSE,4,Spring
2/21/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,291,31,19,1,20,283,FALSE,2,Winter
2/23/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,226,71,10,14,151,79,FALSE,2,Winter
4/14/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,261,27,11,4,52,226,FALSE,4,Spring
2/9/2024,3,giza health center,clinic,giza,106,metformin,diabetes,231,70,14,2,34,197,FALSE,2,Winter
5/2/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,214,55,18,14,249,0,FALSE,5,Spring
5/19/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,32,69,13,12,154,0,FALSE,5,Spring
6/12/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,50,26,9,11,106,0,FALSE,6,Summer
2/12/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,33,56,14,13,182,0,FALSE,2,Winter
1/28/2024,3,giza health center,clinic,giza,104,insulin,diabetes,8,26,10,4,39,0,FALSE,1,Winter
5/12/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,293,57,20,4,81,210,FALSE,5,Spring
4/10/2024,4,nasr city pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,247,71,20,12,240,8,FALSE,4,Spring
3/29/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,24,50,5,5,25,0,FALSE,3,Spring
1/30/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,74,42,11,6,61,16,FALSE,1,Winter
5/13/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,251,42,17,2,30,224,FALSE,5,Spring
6/27/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,245,39,4,5,21,223,FALSE,6,Summer
1/30/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,23,73,12,11,129,0,FALSE,1,Winter
2/12/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,130,54,7,9,61,71,FALSE,2,Winter
5/23/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,238,50,9,13,116,108,FALSE,5,Spring
2/17/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,102,60,15,7,103,0,FALSE,2,Winter
6/6/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,118,49,20,7,140,0,FALSE,6,Summer
6/29/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,121,33,10,13,129,0,FALSE,6,Summer
5/27/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,64,71,19,3,60,8,FALSE,5,Spring
2/20/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,241,26,10,11,113,125,FALSE,2,Winter
6/12/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,172,58,14,10,139,23,FALSE,6,Summer
1/30/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,191,40,16,10,158,21,FALSE,1,Winter
6/29/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,163,78,20,2,41,129,FALSE,6,Summer
3/21/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,66,35,11,2,24,44,FALSE,3,Spring
6/26/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,77,51,14,7,101,0,FALSE,6,Summer
5/27/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,207,48,7,8,64,138,FALSE,5,Spring
6/26/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,98,56,7,8,57,49,FALSE,6,Summer
2/17/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,173,71,16,10,157,26,FALSE,2,Winter
1/3/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,255,28,9,14,109,150,FALSE,1,Winter
1/7/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,151,36,9,3,27,122,FALSE,1,Winter
6/22/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,290,26,20,7,137,152,FALSE,6,Summer
1/24/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,117,35,18,10,181,0,FALSE,1,Winter
2/20/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,284,46,9,8,68,228,FALSE,2,Winter
1/2/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,90,65,15,6,86,0,FALSE,1,Winter
2/25/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,182,27,4,7,34,151,FALSE,2,Winter
3/29/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,150,72,3,12,39,109,FALSE,3,Spring
2/1/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,206,25,18,5,91,107,FALSE,2,Winter
4/2/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,104,65,4,1,7,99,FALSE,4,Spring
3/15/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,51,74,9,14,129,0,FALSE,3,Spring
3/12/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,235,60,13,3,36,206,FALSE,3,Spring
2/23/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,147,63,4,10,41,103,FALSE,2,Winter
5/16/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,134,30,16,7,111,28,FALSE,5,Spring
6/25/2024,3,giza health center,clinic,giza,106,metformin,diabetes,298,35,12,14,176,120,FALSE,6,Summer
1/9/2024,1,cairo general hospital,hospital,cairo,102,amoxicillin,antibiotic,167,46,10,2,16,148,FALSE,1,Winter
3/21/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,122,60,17,7,122,0,FALSE,3,Spring
2/6/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,148,28,9,12,113,36,FALSE,2,Winter
3/8/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,231,78,20,7,143,83,FALSE,3,Spring
2/5/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,267,50,5,13,52,224,FALSE,2,Winter
2/9/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,93,70,15,10,147,0,FALSE,2,Winter
4/7/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,249,53,10,9,94,157,FALSE,4,Spring
